AMN 0
AMX 250
CMN 8
CMX 30
1MN 50
1MX 300
2MN 51
2MX 0
SED 60990
ITM 0
QTM 1000
QPB 0.200000
!Start
708,1,1095
713,0,1194
715,0,1192
594,0,1098
602,1,1098
639,0,1100
645,0,1103
629,0,1043
649,0,1101
653,0,1106
653,0,1204
658,1,1043
660,0,1200
661,1,1204
668,1,1100
668,1,1200
682,0,1206
663,0,1104
683,1,1104
695,1,1206
695,4,1206
701,0,1210
627,0,1054
642,1,1054
670,0,1219
683,1,1219
704,0,1207
680,0,1110
705,1,1110
713,1,1210
713,2,1210
650,0,1114
650,0,1116
603,0,1026
624,1,1026
661,1,1116
679,1,1114
654,0,1117
664,0,1118
676,1,1117
679,4,1114
584,1,1073
636,1,1046
636,2,1046
669,0,1123
676,0,1126
627,0,1121
647,1,1121
680,1,1123
681,0,1239
688,0,1227
688,0,1059
696,0,1062
699,1,1126
699,0,1247
708,0,1125
711,1,1059
711,4,1059
712,1,1227
648,1,1119
650,1,1128
650,2,1128
710,0,1255
715,1,1062
612,0,1061
640,1,1061
652,0,1260
674,0,1130
675,1,1260
695,1,1130
695,4,1130
702,0,1132
707,0,1266
727,1,1247
730,1,1132
734,1,1266
739,0,1135
658,0,1067
670,1,1067
612,0,1076
628,1,1076
638,0,1276
657,1,1276
657,2,1276
670,2,1067
702,0,1140
704,0,1274
645,0,1066
670,1,1066
677,0,1284
562,3,1012
712,1,1140
715,1,1274
718,0,1147
725,3,1276
733,1,1147
733,2,1147
775,0,1146
785,1,1146
684,0,1149
666,1,1145
690,0,1072
703,1,1072
644,0,1150
645,1,1057
670,1,1150
686,0,1300
688,0,1153
623,0,1158
632,1,1158
650,0,1154
653,0,1305
667,1,1305
632,0,1075
647,1,1075
648,0,1309
649,0,1310
657,0,1156
661,1,1310
661,4,1310
669,5,1160
677,1,1156
677,4,1156
687,0,1161
689,0,1233
689,0,1077
694,0,1159
701,1,1077
706,1,1161
708,1,1233
719,1,1159
771,0,1325
774,0,1324
788,1,1325
798,1,1324
798,2,1324
815,0,1328
767,0,1165
755,0,1169
764,1,1169
785,0,1334
795,0,1163
798,0,1337
809,1,1334
811,1,1163
811,4,1163
780,0,1084
807,1,1084
807,2,1084
813,1,1337
816,0,1330
821,0,1322
823,0,1340
824,0,1343
709,0,1089
718,1,1089
718,4,1089
759,0,1088
767,1,1088
777,1,1176
790,0,1182
775,0,1175
775,1,1173
792,1,1175
714,0,1185
726,1,1185
769,5,1183
795,0,1350
808,0,1351
772,0,1187
782,1,1187
803,0,1186
813,5,1089
801,0,1091
732,1,1184
748,3,1087
764,0,1370
783,1,1370
815,1,1182
821,1,1091
824,1,1350
748,0,1189
776,1,1189
826,0,1196
828,0,1377
807,0,1190
731,0,1097
754,1,1097
731,1,1191
826,1,1190
829,0,1381
835,0,1372
841,1,1381
842,0,1094
763,0,1096
778,1,1096
722,1,1181
722,4,1181
773,5,1181
793,0,1393
818,1,1393
710,0,1099
728,0,1195
733,1,1192
733,4,1192
671,1,1101
672,1,1103
672,2,1103
718,0,1401
728,0,1202
674,1,1106
682,0,1102
699,1,1102
709,0,1408
727,1,1408
707,0,1208
719,1,1208
727,4,1408
727,0,1410
730,0,1402
730,0,1105
737,1,1099
740,1,1202
741,1,1105
756,1,1410
757,1,1402
757,2,1402
767,0,1416
769,0,1417
781,1,1416
781,4,1416
784,1,1417
824,0,1212
830,0,1427
689,1,1118
736,0,1430
752,1,1430
758,0,1432
773,1,1432
770,5,1206
788,0,1213
796,1,1213
815,0,1433
822,0,1437
763,3,1210
767,3,1049
750,0,1113
762,0,1112
766,0,1442
748,0,1222
761,1,1222
779,1,1113
785,1,1112
794,1,1442
829,1,1433
834,0,1445
720,0,1220
735,1,1220
739,0,1221
744,0,1224
737,0,1229
749,1,1229
753,1,1221
755,1,1224
801,0,1228
806,0,1115
816,0,1230
825,0,1459
732,1,1207
788,0,1231
757,0,1234
728,0,1232
750,1,1232
750,2,1232
664,0,1157
681,1,1157
681,2,1157
710,1,1239
728,3,1046
733,0,1471
749,1,1471
756,0,1467
768,0,1472
775,1,1467
778,1,1234
779,5,1114
790,1,1472
794,0,1480
801,0,1479
804,1,1480
716,0,1243
717,0,1242
729,1,1242
732,0,1124
740,1,1124
735,0,1252
723,0,1245
735,1,1245
735,4,1245
740,4,1124
746,0,1494
755,0,1248
762,0,1488
770,5,1059
771,1,1494
783,1,1248
784,1,1488
792,0,1487
798,0,1501
805,0,1246
810,1,1487
816,0,1250
819,1,1501
821,1,1246
730,1,1255
730,2,1255
698,0,1063
711,1,1063
715,0,1512
736,1,1512
736,4,1512
741,0,1511
742,0,1131
732,0,1262
735,1,1125
741,1,1262
746,0,1256
754,1,1511
762,0,1258
764,1,1256
728,3,1030
764,2,1256
767,0,1263
773,0,1517
774,1,1258
786,1,1263
789,0,1134
800,1,1517
795,5,1130
804,0,1526
810,1,1134
814,0,1533
802,0,1264
818,1,1526
825,0,1531
829,1,1264
832,0,1136
837,1,1531
854,0,1271
752,1,1135
861,0,1539
861,1,1136
868,0,1542
874,1,1539
669,1,1154
719,5,1058
746,0,1273
775,1,1273
785,0,1552
793,0,1550
779,0,1275
792,1,1275
769,0,1139
797,1,1552
797,1,1139
793,0,1280
817,0,1268
819,1,1550
819,1,1280
836,0,1554
821,0,1142
836,1,1268
841,1,1142
846,0,1557
825,0,1281
743,0,1282
752,0,1283
753,3,1067
758,1,1282
766,1,1283
787,0,1144
693,1,1284
723,0,1577
744,1,1577
782,0,1578
796,1,1578
796,4,1578
806,0,1582
832,1,1582
848,0,1141
814,0,1148
839,1,1148
854,1,1281
856,0,1289
866,1,1141
866,1,1289
871,0,1584
892,5,1578
899,1,1584
974,0,1293
996,1,1293
1004,0,1591
797,0,1295
799,0,1290
812,1,1290
815,1,1295
841,0,1292
784,0,1299
744,0,1152
772,1,1152
785,0,1301
787,0,1297
791,0,1286
794,1,1301
794,4,1301
671,1,1309
710,0,1296
712,1,1153
712,2,1153
733,1,1296
733,4,1296
742,0,1616
728,0,1155
747,1,1155
683,0,1307
705,1,1300
707,1,1307
742,0,1308
705,1,1149
751,1,1616
767,1,1308
772,0,1622
781,3,1153
798,1,1622
799,1,1297
803,0,1312
713,0,1317
728,1,1317
737,0,1313
761,1,1313
779,0,1632
737,1,1194
751,5,1310
787,0,1085
772,0,1086
787,1,1086
798,0,1316
723,0,1315
735,1,1315
758,5,1156
764,0,1645
771,0,1644
777,1,1645
777,4,1645
782,1,1644
782,2,1644
796,0,1320
799,0,1633
800,1,1632
800,4,1632
807,0,1636
813,1,1320
813,2,1320
814,1,1633
816,0,1653
832,1,1636
832,1,1653
858,0,1652
858,0,1657
865,5,1632
873,1,1652
875,1,1657
887,0,1660
902,0,1168
912,1,1168
852,0,1179
880,1,1179
916,1,1660
795,1,1165
923,0,1666
924,0,1664
838,0,1335
851,1,1335
842,1,1328
905,0,1678
916,1,1678
826,0,1164
848,1,1164
937,1,1666
878,0,1336
893,1,1336
937,0,1676
869,0,1172
880,1,1172
938,1,1664
872,0,1338
850,1,1343
890,1,1338
899,0,1341
903,5,1163
916,0,1695
922,1,1341
935,0,1696
937,1,1695
938,0,1679
938,4,1664
943,0,1694
864,0,1348
881,1,1348
945,1,1696
947,0,1178
953,3,1084
953,1,1694
960,1,1679
960,1,1178
899,0,1347
917,1,1347
825,1,1351
825,4,1351
826,0,1713
833,1,1330
840,1,1713
836,0,1174
836,1,1340
840,2,1713
842,0,1349
816,0,1355
830,0,1353
844,1,1355
844,1,1353
844,4,1353
848,0,1352
849,0,1180
830,0,1357
842,1,1357
829,1,1186
842,2,1357
844,0,1730
852,0,1732
855,1,1730
855,4,1730
868,1,1352
869,1,1349
878,1,1732
885,0,1716
889,0,1362
893,0,1358
894,0,1739
902,1,1362
833,0,1368
858,1,1368
907,0,1746
909,0,1360
842,0,1366
851,1,1366
851,2,1366
861,0,1390
873,0,1378
876,1,1390
882,1,1378
887,0,1753
898,0,1750
903,1,1753
899,0,1188
907,1,1188
911,1,1716
911,1,1358
913,1,1750
914,3,1366
932,0,1760
896,0,1376
917,1,1376
841,1,1377
841,2,1377
856,0,1379
836,0,1193
846,1,1193
859,0,1772
861,0,1375
863,0,1387
866,1,1379
867,0,1768
867,0,1773
872,0,1771
872,1,1375
872,4,1375
876,1,1387
887,1,1768
870,1,1094
895,1,1773
896,1,1771
902,0,1197
913,1,1197
927,0,1784
741,0,1407
766,1,1407
817,1,1231
852,1,1196
859,0,1791
873,0,1198
876,0,1392
886,1,1791
901,1,1198
901,2,1198
844,0,1396
852,0,1391
853,1,1372
853,0,1802
860,1,1396
863,1,1391
876,1,1802
902,1,1392
890,0,1399
902,4,1392
842,0,1199
850,1,1199
850,2,1199
851,0,1811
806,3,1103
844,0,1404
862,1,1811
735,1,1401
770,0,1817
778,1,1817
757,1,1195
777,0,1203
790,1,1203
823,5,1192
829,0,1820
845,0,1406
852,1,1820
863,1,1404
866,1,1406
870,0,1403
874,0,1819
771,0,1418
796,1,1418
799,0,1107
807,1,1107
816,0,1411
800,0,1412
800,5,1408
809,1,1412
815,0,1413
822,0,1108
823,0,1837
829,0,1836
835,1,1108
835,4,1108
837,1,1411
841,1,1837
841,0,1419
842,1,1413
847,0,1845
851,0,1843
855,1,1836
866,1,1419
870,3,1402
871,1,1845
871,1,1843
872,0,1842
888,0,1421
891,0,1855
901,1,1842
904,1,1421
908,0,1858
864,0,1422
872,0,1424
880,1,1424
890,0,1863
891,1,1422
881,0,1216
891,2,1422
902,1,1863
902,1,1216
915,0,1860
828,1,1228
843,5,1416
851,1,1212
855,0,1873
858,0,1872
854,1,1427
870,0,1431
872,1,1873
865,0,1217
880,1,1872
880,1,1431
885,0,1877
885,0,1882
868,0,1434
894,1,1217
846,0,1420
862,1,1420
866,0,1888
875,0,1889
837,0,1218
847,1,1218
847,4,1218
864,0,1449
876,1,1449
879,0,1223
837,1,1437
837,4,1437
872,0,1443
876,0,1899
881,1,1888
883,1,1889
886,1,1443
893,1,1899
894,4,1217
866,0,1225
892,1,1225
894,0,1886
909,0,1439
862,0,1447
878,1,1447
878,2,1447
894,0,1226
854,0,1450
876,1,1450
860,1,1445
876,2,1450
882,0,1454
845,0,1453
858,0,1456
867,1,1453
871,0,1921
882,1,1456
882,1,1921
888,0,1920
900,0,1918
901,1,1920
903,0,1924
830,1,1115
904,0,1460
908,1,1918
912,1,1924
914,1,1460
844,1,1459
844,4,1459
858,0,1464
878,0,1935
859,0,1465
881,1,1465
883,1,1464
835,1,1230
835,2,1230
835,0,1436
853,0,1235
855,1,1436
873,1,1235
883,0,1943
783,0,1237
812,1,1237
816,0,1241
834,1,1250
835,0,1270
804,0,1470
805,0,1138
827,1,1470
834,1,1138
809,0,1473
836,1,1241
836,1,1473
841,0,1955
851,0,1958
855,0,1961
859,1,1958
861,1,1270
866,1,1955
863,0,1120
866,4,1955
869,1,1961
885,0,1474
890,0,1960
890,0,1476
899,1,1474
903,1,1960
909,0,1968
919,1,1476
819,1,1479
819,2,1479
818,0,1482
744,1,1243
744,4,1243
780,0,1979
793,1,1979
803,5,1243
803,0,1982
819,1,1982
835,1,1482
852,0,1986
811,0,1127
813,0,1240
755,1,1252
822,1,1240
827,1,1127
842,0,1505
850,0,1989
858,1,1505
858,4,1505
859,0,1489
829,5,1124
836,5,1245
861,1,1989
865,1,1986
868,1,1489
870,0,1984
855,0,1497
870,1,1497
894,0,1492
874,0,1249
897,1,1984
897,4,1984
898,1,1249
910,0,1995
913,0,2002
919,0,1499
921,0,2013
923,1,1492
925,0,1500
926,1,2002
885,0,1502
906,1,1502
837,0,1129
856,1,1129
886,0,2020
911,1,2020
919,0,1506
926,4,2002
927,0,2023
794,0,1513
812,1,1513
825,0,1253
845,1,1253
848,0,1523
832,0,1503
858,1,1503
858,0,2033
861,1,1523
832,0,1510
840,0,2036
845,1,1510
857,1,2036
863,0,2032
864,0,2038
827,0,1514
835,1,1514
865,0,2027
850,0,1516
862,1,1516
762,1,1131
793,5,1512
820,0,2047
744,0,1259
755,1,1259
755,4,1259
769,0,2051
783,1,2051
783,2,2051
826,0,2050
835,5,1259
838,1,2047
839,1,2050
846,0,1518
859,1,1518
828,0,1525
835,0,2062
848,1,1525
860,0,1261
861,0,2064
837,1,1533
847,0,1137
856,1,1137
864,1,2062
868,0,2059
877,0,2056
885,0,2072
888,1,2064
890,1,2059
901,1,2056
905,1,2072
906,0,2077
909,0,1265
914,1,2077
916,0,2068
917,1,1265
849,0,1535
873,0,1536
864,0,1267
875,1,1267
878,1,1535
897,1,1536
912,0,2087
920,0,1532
920,0,2086
922,1,2087
927,0,2092
929,0,2084
945,0,1543
947,1,1532
948,1,2086
863,1,1271
933,0,1545
948,1,2084
949,1,2092
955,1,1543
956,0,2098
958,1,1545
976,0,1272
977,1,2098
983,0,2104
994,0,1544
861,0,1627
879,1,1627
884,1,1542
956,0,2111
979,0,1590
907,0,1538
933,1,1538
983,1,2111
988,0,1549
991,0,2116
875,0,1277
884,1,1277
912,0,1556
919,0,2119
922,0,2122
878,0,1551
889,1,1551
889,4,1551
926,0,1555
852,0,1279
863,1,1279
874,0,1278
888,1,1278
934,1,2119
935,1,1555
936,1,1556
937,1,2122
937,4,2122
940,0,2120
948,1,2120
969,0,1562
970,0,2132
977,0,2140
983,0,2129
908,0,1569
924,1,1569
966,0,2143
914,0,1568
898,0,1285
926,1,1285
859,1,1554
859,2,1554
867,1,1557
867,0,2151
884,1,2151
909,0,1575
919,1,1575
926,2,1285
804,1,1144
904,0,1579
921,0,1287
927,1,1568
927,1,1579
935,0,2159
946,0,2154
948,1,2159
948,4,2159
903,0,1288
917,1,1288
950,1,1287
937,0,1581
956,0,1580
893,0,1572
922,1,1572
957,1,1581
975,1,2154
976,0,2171
978,1,1580
914,0,1291
928,1,1291
981,0,2166
982,0,1574
994,1,1574
999,1,2166
1001,1,2171
1011,0,1589
1026,3,1147
1030,0,2172
1031,0,2179
1031,0,1599
1033,1,1589
1039,1,1599
1043,1,2179
1044,1,2172
1045,0,2188
1048,0,2182
1053,0,2191
1057,0,2192
1058,0,2193
1014,1,1591
1026,0,2198
874,0,1294
901,1,1294
903,0,2200
912,1,2200
1042,0,1592
1048,1,2198
1048,2,2198
843,0,1302
854,1,1292
866,1,1302
799,1,1299
906,0,2210
908,0,2209
873,0,1605
898,1,1605
893,0,1604
911,1,1604
915,0,1298
878,5,1301
917,0,2211
924,1,2209
924,4,2209
845,0,1601
857,1,1601
857,4,1601
863,0,2223
801,1,1286
803,0,2226
805,0,1610
813,0,1603
819,0,2229
823,1,1603
824,0,1304
827,1,2226
828,1,1610
832,1,1304
840,1,2229
806,0,1608
814,1,1608
855,0,1613
857,0,1615
867,0,1607
804,0,1611
818,1,1611
838,0,2242
851,1,2242
787,0,1311
799,1,1311
800,5,1296
851,2,2242
867,0,2241
872,0,2234
873,0,2239
829,0,1623
840,1,1623
874,0,1624
879,0,2251
887,1,2241
888,1,2251
889,0,2254
890,1,2234
902,1,1624
903,1,2254
903,4,2254
913,0,2255
921,0,2257
812,1,1085
826,0,1327
841,1,1327
853,0,1388
840,1,1322
842,0,1634
854,1,1634
854,0,1626
840,0,1635
862,0,2270
862,1,1635
868,0,2273
876,0,1641
878,1,2273
879,1,1626
818,0,1167
826,1,1312
826,4,1312
854,0,2282
867,1,2282
867,2,2282
794,0,1162
823,1,1162
824,1,1316
853,0,1318
873,1,1318
856,0,1646
867,1,1646
858,5,1645
867,4,1646
870,0,2293
879,4,1626
882,0,1631
890,1,2270
890,0,2277
894,0,1319
896,0,2296
884,0,1166
893,1,1166
898,1,2293
898,1,1631
906,1,2277
907,1,2296
925,0,2304
937,0,1323
938,0,1321
945,1,1323
950,0,2307
869,0,1655
893,1,1655
893,2,1655
947,0,2314
872,0,1658
885,1,1658
953,1,2304
956,0,1654
932,3,1320
958,0,2308
962,1,1321
963,0,1326
965,1,2314
966,0,1331
973,0,2327
974,1,2308
975,1,1326
976,1,1331
990,0,1659
993,0,1329
993,0,1665
999,1,2327
1002,1,1665
1002,2,1665
999,0,1667
1004,0,1662
1007,0,1661
1007,1,1659
1008,1,1667
1015,1,1329
947,0,1332
956,0,1670
964,1,1332
964,4,1332
975,1,1670
975,2,1670
980,0,1688
980,0,2346
972,0,1672
984,0,2348
985,1,1672
993,1,1688
993,0,1674
966,0,1677
967,0,1671
973,0,2358
976,1,1671
976,4,1671
988,1,1677
988,2,1677
993,0,2363
998,1,2358
999,0,1333
1006,1,2346
1006,4,2346
1012,0,2367
980,0,1690
998,1,1690
998,2,1690
1017,1,2363
983,0,1689
993,1,1689
1019,1,1333
997,0,1682
984,0,1685
944,0,1692
954,1,1692
963,1,1676
997,0,2379
970,0,1693
989,1,1693
990,0,1342
961,0,1691
978,1,1691
978,4,1691
994,5,1664
998,1,1685
998,0,2389
1002,0,2384
1007,0,2382
1009,0,1346
1010,1,2389
1010,4,2389
957,0,1177
983,0,1701
985,1,1177
994,1,1701
1004,0,1345
1007,0,2397
1014,1,1342
1015,1,2384
1017,0,1698
1019,1,1345
1021,1,2382
1022,0,1711
1026,1,2397
1029,0,1705
1030,0,1706
1033,1,1711
1040,1,1706
1040,2,1706
1042,1,1698
1058,0,2408
1058,1,1705
899,0,1723
914,1,1723
915,1,1739
926,5,1351
940,0,1712
963,0,2418
960,4,1679
966,0,2419
968,1,1712
975,1,2418
917,4,1347
931,0,1717
857,1,1174
930,0,2430
941,1,1717
947,1,2430
951,3,1713
967,0,1719
975,4,2418
975,1,1719
978,5,1347
895,0,1721
910,1,1721
914,0,1714
936,1,1714
984,1,2419
991,0,1715
993,0,1718
993,0,1722
900,0,1354
921,1,1354
904,5,1353
987,0,1726
997,1,1726
894,0,1356
919,1,1356
865,1,1180
919,2,1356
919,0,1728
921,0,2452
928,0,1729
919,1,1746
922,0,2459
935,1,2459
937,1,1728
940,0,2453
925,0,1361
927,0,1731
934,1,1361
934,4,1361
916,0,1738
918,0,1734
936,1,1731
943,5,1730
944,1,1734
955,1,1729
958,0,1736
960,0,2458
968,1,2453
968,1,1736
968,4,1736
946,0,1742
968,1,1742
983,1,2458
984,0,2479
986,5,1361
985,0,1364
990,0,2469
993,1,2479
993,4,2479
937,0,1744
966,1,1744
993,0,1748
940,0,1745
948,1,1745
948,2,1745
1002,1,2469
927,1,1360
927,4,1360
915,0,1737
917,0,1749
922,0,2497
927,1,1749
935,1,1737
921,0,1752
940,1,2497
944,0,1371
947,1,1752
947,2,1752
955,1,1371
961,5,1375
966,0,1756
987,0,2506
992,5,1360
992,0,1374
995,1,1756
1002,1,2506
979,0,1755
996,1,1755
1002,1,1374
1002,4,2506
1003,0,1365
1013,0,2475
1015,1,1365
1015,4,1365
1017,0,1373
1032,0,2518
1034,0,2521
1012,0,1766
1022,1,1766
1036,1,2475
1037,0,1758
1040,0,2526
1029,0,1763
1043,0,1764
1042,0,1380
1037,0,1762
873,1,1772
880,0,2535
890,1,2535
906,0,1770
920,1,1770
920,4,1770
934,0,1765
905,0,1382
918,1,1382
906,0,1776
918,2,1382
925,1,1776
951,1,1760
952,0,2546
935,0,1384
954,0,1769
957,1,1384
943,0,1777
956,1,1777
956,4,1777
961,0,1757
962,1,1765
964,1,1769
970,1,2546
975,1,1757
975,2,1757
977,0,2556
996,1,2556
987,0,1788
996,4,2556
992,0,1786
1000,1,1786
1014,1,1788
1018,0,2565
1030,0,1780
1025,0,1389
1034,0,2566
893,1,1943
893,2,1943
929,0,1214
942,0,1804
944,1,1214
945,3,1943
951,0,2574
957,0,1790
960,1,1804
960,2,1804
962,0,2575
969,0,1794
977,1,2575
980,1,2574
980,1,1790
990,0,2581
990,1,1794
990,4,1794
887,0,1201
896,0,2590
907,1,2590
915,1,1201
934,0,1781
945,0,2592
945,0,2595
953,0,2593
954,0,1793
954,1,2595
962,1,2593
963,1,1781
969,1,2592
971,5,1392
983,1,1793
1009,0,1806
1022,1,1806
1044,0,2602
1059,1,2602
1062,0,2603
1063,0,1805
905,1,1399
928,0,1397
955,1,1397
1019,0,2613
1020,0,2614
973,0,1812
982,1,1812
1030,1,2613
1034,0,1809
1035,1,2614
1042,1,1809
974,0,1814
983,1,1814
961,0,1400
979,1,1400
983,4,1814
931,0,1398
932,0,1778
943,1,1778
984,0,1818
907,0,1815
921,1,1815
943,0,1405
947,0,2632
966,1,1405
910,0,1823
913,0,1822
915,0,1824
926,1,1822
933,1,1824
933,0,1409
936,1,1823
936,2,1823
941,0,2642
946,1,1409
946,4,1409
953,0,2640
960,1,2642
885,1,1819
960,2,2642
966,1,2640
899,0,1205
904,0,1829
888,0,1830
896,1,1403
911,1,1830
914,1,1829
918,1,1205
930,0,2657
851,0,1838
867,1,1838
867,4,1838
884,0,1833
852,0,1215
853,0,2664
863,0,1832
872,1,1215
872,1,1832
877,0,1415
882,1,2664
888,0,2661
889,0,2666
894,1,1415
894,2,1415
898,1,2666
898,4,2666
903,1,1833
903,0,1414
907,0,1840
915,0,1211
916,1,2661
916,5,1108
924,1,1414
924,4,1414
926,1,1840
926,2,1840
901,0,1209
915,1,1209
928,0,2683
936,1,1211
945,3,1422
948,0,1423
956,1,2683
971,1,1423
971,2,1423
982,0,1851
985,0,2677
997,1,2677
997,0,2697
997,4,2677
999,1,1851
1002,0,2699
1011,1,2697
1014,1,2699
1021,0,1844
1021,0,1857
961,0,1861
972,0,1862
978,0,1428
981,0,2707
983,1,1861
992,1,1862
997,1,1428
1000,1,2707
1013,0,1425
1023,1,1425
1018,0,1867
1023,2,1425
1018,0,1426
1024,0,2692
1033,0,1859
1034,1,1867
1038,1,1426
1038,4,1426
896,1,1877
956,0,1874
959,0,1871
970,1,1871
971,0,2727
972,0,1429
974,1,1874
976,0,2731
959,0,1875
979,1,1875
929,1,1860
987,1,2731
989,0,2726
989,0,2736
991,0,2730
872,4,1873
964,5,1873
992,1,2727
992,0,1876
994,0,2735
956,0,1884
977,1,1884
999,1,1429
999,2,1429
1003,1,2730
971,0,1885
975,0,1883
985,1,1885
985,4,1885
897,1,1434
897,2,1434
923,1,1858
943,0,2754
971,1,2754
913,1,1882
913,4,1882
977,0,2759
917,1,1855
991,1,1883
899,0,1441
900,0,1890
912,0,2765
923,1,1441
924,1,1890
924,2,1890
937,1,2765
937,0,1892
941,5,1218
945,0,1440
915,5,1437
949,1,1892
950,0,2769
895,1,1223
950,0,2772
919,0,1898
942,1,1898
942,4,1898
944,0,2780
941,0,1446
950,0,1897
950,1,1446
954,0,1891
954,0,2777
956,1,1440
962,1,2772
963,1,1891
967,1,1897
973,1,2777
977,0,1444
977,0,2788
984,0,1904
986,0,2786
994,0,2796
996,1,1904
1004,1,2788
1005,1,1444
1006,0,2797
1008,0,1901
1008,1,2786
905,0,1940
919,1,1940
929,0,1916
952,0,2806
954,1,1916
955,0,1903
969,1,2806
979,1,1903
960,0,1452
968,1,1452
971,0,1906
940,0,1912
953,1,1912
964,3,1450
976,0,1913
987,0,2818
938,1,1439
976,0,2820
985,1,2820
994,1,1913
1000,0,2823
903,1,1454
923,1,1886
922,0,1455
930,0,1919
935,1,1455
923,0,1451
943,0,2829
944,1,1451
946,1,1919
928,3,1447
954,1,2829
954,0,1457
967,1,1457
968,0,2837
981,1,2837
996,0,2826
978,0,1458
1004,0,1917
1006,1,2818
1006,1,1458
1011,1,2826
1014,0,2836
917,5,1459
1017,0,2839
1027,1,1917
1028,0,1461
1032,0,1923
1036,1,2836
1036,4,2836
1040,1,1923
1041,0,2848
952,0,1933
922,0,1463
932,1,1463
940,0,2858
960,1,2858
919,1,1226
932,0,1932
943,0,2862
926,0,1925
935,1,1925
908,0,1937
910,3,1232
926,1,1937
949,1,1932
951,1,2862
972,1,1933
977,0,2865
906,0,1466
916,0,1936
918,1,1466
944,1,1936
914,4,1460
924,0,1946
916,0,1462
937,0,1942
944,2,1936
944,1,1462
947,0,2875
945,0,1945
951,0,2882
866,0,1956
874,0,1238
874,1,1956
874,2,1956
885,1,1238
885,2,1238
890,1,1120
893,0,1469
874,0,1477
887,1,1477
890,1,1935
891,0,2896
902,1,1469
909,1,2896
911,0,1547
912,0,2887
888,0,1468
912,3,1157
917,0,1236
917,0,2889
917,1,1468
917,2,1468
926,1,1547
927,0,2905
928,0,1957
930,1,2887
932,1,1236
935,0,1475
938,1,2889
945,1,1957
945,4,1957
952,0,1478
953,0,2917
901,0,1963
911,1,1963
911,2,1963
921,0,2919
941,1,2919
944,0,2923
954,1,2905
956,0,2913
960,5,1955
962,0,2912
971,1,2913
973,1,2923
975,1,2912
982,0,2924
993,1,2924
959,0,1973
973,0,2934
981,1,1973
993,4,2924
997,0,2925
998,0,1484
1002,1,2934
1011,1,1484
1011,4,1484
887,0,1483
892,0,1983
902,0,2943
913,1,2943
914,1,1483
918,1,1983
918,2,1983
921,0,1971
927,0,2946
900,0,1980
917,0,2952
911,0,1486
921,1,1980
934,1,1486
935,3,1479
936,1,1968
